row_index,url,saved_path,status,message
38,https://ico.org.uk/media2/about-the-ico/documents/4020811/nhsbt-reprimand.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/nhsbt-reprimand.pdf,OK,OK
39,https://ico.org.uk/media2/migrated/4024678/nhs-highland-reprimand-20230314.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/nhs-highland-reprimand-20230314.pdf,OK,OK
40,https://ico.org.uk/media2/migrated/4024607/reprimand-university-hospitals-bristol-and-weston-nhs-foundation-trust.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/reprimand-university-hospitals-bristol-and-weston-nhs-foundation-trust.pdf,OK,OK
41,https://ico.org.uk/media2/migrated/4024791/afc-reprimand-20230403.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/afc-reprimand-20230403.pdf,OK,OK
42,https://ico.org.uk/media2/migrated/4024884/join-the-triboo-limited-enforcement-notice-pecr-reg-22.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/join-the-triboo-limited-enforcement-notice-pecr-reg-22.pdf,OK,OK
43,https://ico.org.uk/media2/migrated/4024883/join-the-triboo-limited-monetary-penalty-notice-pecr-reg-22.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/join-the-triboo-limited-monetary-penalty-notice-pecr-reg-22.pdf,OK,OK
44,https://ico.org.uk/media2/51fn2osx/20230524-reprimand-moj_redacted.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/20230524-reprimand-moj_redacted.pdf,OK,OK
45,https://ico.org.uk/media2/migrated/4025139/plymouth-city-council-final-reprimand.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/plymouth-city-council-final-reprimand.pdf,OK,OK
46,https://ico.org.uk/media2/migrated/4024929/surrey-police.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/surrey-police.pdf,OK,OK
47,https://ico.org.uk/media2/gukj1tfu/sussex-police.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/sussex-police.pdf,OK,OK
48,https://ico.org.uk/media2/migrated/4025003/uh-dorset-nhs-reprimand-202304.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/uh-dorset-nhs-reprimand-202304.pdf,OK,OK
49,https://ico.org.uk/media2/migrated/4025189/ice-telecommunications-en-20230509.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/ice-telecommunications-en-20230509.pdf,OK,OK
50,https://ico.org.uk/media2/51ddszd2/ice-telecommunications-mpn-0230509.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/ice-telecommunications-mpn-0230509.pdf,OK,OK
51,https://ico.org.uk/media2/migrated/4025138/20230505-ncc-reprimand.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/20230505-ncc-reprimand.pdf,OK,OK
52,https://ico.org.uk/media2/migrated/4025365/parkside-community-primary-school-reprimand-20230523.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/parkside-community-primary-school-reprimand-20230523.pdf,OK,OK
53,https://ico.org.uk/media2/erflolxr/shropshire-en-202305.pdf,,FAIL,HTTP_429
54,https://ico.org.uk/media2/migrated/4025394/tvp-reprimand-20230530.pdf,,FAIL,HTTP_429
55,https://ico.org.uk/media2/migrated/4025182/tiktok-mpn.pdf,,FAIL,HTTP_429
56,https://ico.org.uk/media2/migrated/4025187/uk-direct-business-solutions-mpn-20230509.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/uk-direct-business-solutions-mpn-20230509.pdf,OK,OK
57,https://ico.org.uk/media2/mwsc0y5f/20230518-crown-glazing-ltd-en-redacted.pdf,,FAIL,HTTP_429
58,https://ico.org.uk/media2/migrated/4025472/20230518-crown-glazing-ltd-mpn-redacted.pdf,,FAIL,HTTP_429
59,https://ico.org.uk/media2/lyvj02ms/fortis-insolvency-limited-enforcement-notice.pdf,,FAIL,HTTP_429
